geneID,GeneName,Chrom,Strand,Start,End,GeneLength,BC_1_readcount,BC_2_readcount,BC_3_readcount,BC_DOX_1_readcount,BC_DOX_2_readcount,BC_DOX_3_readcount,DL_1_readcount,DL_2_readcount,DL_3_readcount,DL_DOX_1_readcount,DL_DOX_2_readcount,DL_DOX_3_readcount,HT_1_readcount,HT_2_readcount,HT_3_readcount,HT_ZN_1_readcount,HT_ZN_2_readcount,HT_ZN_3_readcount,L8_1_readcount,L8_2_readcount,L8_3_readcount,L8_DOX_1_readcount,L8_DOX_2_readcount,L8_DOX_3_readcount,BC_1_fpkm,BC_2_fpkm,BC_3_fpkm,BC_DOX_1_fpkm,BC_DOX_2_fpkm,BC_DOX_3_fpkm,DL_1_fpkm,DL_2_fpkm,DL_3_fpkm,DL_DOX_1_fpkm,DL_DOX_2_fpkm,DL_DOX_3_fpkm,HT_1_fpkm,HT_2_fpkm,HT_3_fpkm,HT_ZN_1_fpkm,HT_ZN_2_fpkm,HT_ZN_3_fpkm,L8_1_fpkm,L8_2_fpkm,L8_3_fpkm,L8_DOX_1_fpkm,L8_DOX_2_fpkm,L8_DOX_3_fpkm,DL_group_fpkm,BC_DOX_group_fpkm,HT_ZN_group_fpkm,BC_group_fpkm,HT_group_fpkm,DL_DOX_group_fpkm,L8_DOX_group_fpkm,L8_group_fpkm,L8_DOX(L8_DOXvsL8),L8(L8_DOXvsL8),log2FoldChange(L8_DOXvsL8),pvalue(L8_DOXvsL8),padj(L8_DOXvsL8),significant(L8_DOXvsL8),DL_DOX(DL_DOXvsDL),DL(DL_DOXvsDL),log2FoldChange(DL_DOXvsDL),pvalue(DL_DOXvsDL),padj(DL_DOXvsDL),significant(DL_DOXvsDL),BC_DOX(BC_DOXvsBC),BC(BC_DOXvsBC),log2FoldChange(BC_DOXvsBC),pvalue(BC_DOXvsBC),padj(BC_DOXvsBC),significant(BC_DOXvsBC),HT_ZN(HT_ZNvsHT),HT(HT_ZNvsHT),log2FoldChange(HT_ZNvsHT),pvalue(HT_ZNvsHT),padj(HT_ZNvsHT),significant(HT_ZNvsHT),GeneType,GeneDescription
ENSG00000023171,GRAMD1B,chr11,+,123396344,123498482,7723,261,204,252,1849,1645,1283,2,6,3,59,100,50,2108,1763,1709,1075,1174,1384,544,577,573,928,800,525,1.406188144,1.674465789,1.990841651,8.92314999,8.552361156,8.360995484,0.011975133,0.045295869,0.024850337,0.392879804,0.542113826,0.347543604,16.13011923,16.23250064,14.82258774,8.736574278,7.163586037,8.463913705,3.278917507,3.439248675,3.223513493,5.237021603,4.876481774,4.796210595,0.02737378,8.612168877,8.121358007,1.690498528,15.72840254,0.427512411,4.969904657,3.313893225,785.6531833,521.9776935,0.5547,1.71E-12,6.06E-11,TRUE,63.00895676,4.035986568,2.6102,1.54E-17,1.83E-16,TRUE,1415.729402,263.7482479,2.4257,2.10E-132,1.02E-130,TRUE,1140.721297,1947.340886,-0.77024,2.19E-29,2.94E-28,TRUE,protein_coding,GRAM_domain_containing_1B
ENSG00000084693,AGBL5,chr2,+,27265232,27293490,3261,2126,1462,1394,1503,1260,1005,1161,859,787,1003,1233,927,1324,1004,1105,480,707,697,1469,1444,1487,1273,1263,830,27.12697836,28.42030407,26.08159743,17.17811471,15.51407588,15.51074401,16.46333418,15.35803844,15.43906517,15.81771921,15.83028727,15.25999061,23.99331149,21.89283809,22.69757612,9.238664216,10.2168504,10.09492626,20.96952643,20.3840368,19.81166953,17.01374929,18.23287712,17.95776439,15.75347926,16.06764487,9.850146957,27.20962662,22.8612419,15.63599903,17.73479693,20.38841092,1183.519033,1356.335117,-0.18984,0.0020634,0.014863,TRUE,973.4115679,983.7358296,-0.016744,0.8043,0.8884,FALSE,1115.448663,1791.688782,-0.67962,4.57E-24,3.32E-23,TRUE,584.2443926,1195.442425,-1.0247,5.92E-44,1.16E-42,TRUE,protein_coding,ATP/GTP_binding_protein-like_5
ENSG00000111602,TIMELESS,chr12,-,56810903,56843187,4376,3229,2372,2592,914,762,607,2423,1833,1642,1849,2163,1720,1374,1255,1232,1041,1391,1314,3425,3523,3673,3151,2993,1863,30.70292073,34.36129457,36.13931331,7.784598159,6.991716704,6.981178541,25.60427445,24.42184873,24.00451338,21.72967973,20.69453747,21.09970895,18.55506266,20.3932087,18.85825033,14.93111225,14.97953168,14.1820569,36.43349952,37.06031703,36.46737645,31.38293186,32.19823433,30.03727407,24.67687885,7.252497802,14.69756694,33.73450954,19.26884056,21.17464205,31.20614675,36.653731,2794.71309,3271.39119,-0.2206,1.39E-06,2.36E-05,TRUE,1769.042172,2067.753892,-0.22588,1.97E-05,8.34E-05,TRUE,675.6520499,2981.577369,-2.1306,1.98E-184,1.56E-182,TRUE,1169.451345,1351.732168,-0.20753,0.0006083,0.001824,TRUE,protein_coding,timeless_circadian_clock
ENSG00000267779,CTC-360P9.3,chr19,+,32516768,32547771,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,lincRNA,-
ENSG00000267775,OR7E16P,chr19,+,9301962,9302846,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,olfactory_receptor_family_7_subfamily_E_member_16_pseudogene
ENSG00000260389,WBP11P1,chr18,+,30091626,30094597,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,WW_domain_binding_protein_11_pseudogene_1
ENSG00000267777,CTC-439O9.3,chr19,+,31658422,31698569,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,lincRNA,-
ENSG00000267771,CTC-260E6.7,chr19,-,20317653,20317763,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414716029,0,0,0.424111134,0,0,0,0,0,0,0,0.141370378,0.138238676,0.319278021,0.311115498,0.0017837,0.95089,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,-
ENSG00000225851,HLA-S,chr6,-,31349851,31350065,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,major_histocompatibility_complex_class_I_S_(pseudogene)
ENSG00000229349,ACTG1P9,chr6,+,46172466,46175123,2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017769131,0,0.034637682,0,0,0,0,0,0,0.005923044,0,0,0,0,0.011545894,0,0.622230997,-0.011733,0.65826,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.288912775,0,0.043813,0.84331,NA,NA,pseudogene,actin_gamma_1_pseudogene_9
ENSG00000184743,ATL3,chr11,-,63391559,63439393,7135,5452,3662,3955,8183,7558,6046,2327,1992,1695,2004,2540,1990,3712,3118,3199,2760,3741,3724,3196,3332,3759,3993,3717,2543,31.79441432,32.53542684,33.82008718,42.74505602,42.53232023,42.64729917,15.08129999,16.2775389,15.19752239,14.44433218,14.90446039,14.97215898,30.74446896,31.07429502,30.03227725,24.27917072,24.70825928,24.65113195,20.85116951,21.49734447,22.88965535,24.39089613,24.52456071,25.1464891,15.51878709,42.64155847,24.54618731,32.71664278,30.61701374,14.77365052,24.68731531,21.74605644,3605.093344,3163.805137,0.18332,6.79E-05,0.00077924,TRUE,2012.022315,2119.57261,-0.074362,0.13485,0.24811,FALSE,6474.478431,4713.876454,0.45861,1.18E-27,9.73E-27,TRUE,3185.067827,3502.391463,-0.13623,0.00052142,0.0015816,TRUE,protein_coding,atlastin_GTPase_3
ENSG00000164920,OSR2,chr8,+,99956631,99964332,1838,167,96,148,125,105,74,192,163,139,121,142,98,56,50,57,45,44,72,176,194,195,157,168,100,3.780592981,3.310990024,4.912905615,2.534730687,2.293770468,2.026299233,4.83050009,5.170535004,4.838005525,3.385583979,3.234590863,2.862239032,1.800509951,1.934388263,2.077291053,1.536688181,1.128120753,1.850155201,4.457432615,4.858811192,4.609459565,3.72285884,4.302951271,3.83865842,4.946346873,2.284933463,1.504988045,4.001496207,1.937396422,3.160804625,3.954822844,4.641901124,148.7307461,173.9753149,-0.18126,0.1525,0.38477,FALSE,110.9391956,174.0347534,-0.61049,9.83E-05,0.00037719,TRUE,89.44558918,148.5253292,-0.70697,0.00032827,0.00086622,TRUE,50.34946077,57.09936485,-0.1676,0.51706,0.65193,FALSE,protein_coding,odd-skipped_related_2_(Drosophila)
ENSG00000162377,SELRC1,chr1,-,53152508,53164038,1620,1207,758,833,1187,986,787,1004,776,702,762,1019,751,643,535,569,481,605,632,1287,1344,1370,1413,1245,907,31.00139347,29.66103746,31.37272186,27.30882543,24.43813532,24.44989989,28.65860662,27.92801647,27.72165564,24.18987835,26.3351434,24.88572248,23.45573057,23.4832347,23.52692965,18.63583283,17.59903193,18.42566773,36.98121351,38.19073832,36.74231007,38.01452527,36.17903594,39.50183295,28.10275958,25.39895354,18.2201775,30.67838426,23.48863164,25.13691474,37.89846472,37.30475397,1256.702425,1232.566029,0.024706,0.68993,0.87165,FALSE,777.2346442,871.69712,-0.16324,0.022756,0.054518,FALSE,875.9756916,1003.488114,-0.19386,0.011031,0.023862,TRUE,536.7897869,610.1084261,-0.18426,0.026323,0.0565,FALSE,protein_coding,Sel1_repeat_containing_1
ENSG00000254527,ABC11-48400900C8.1,chr8,-,12063268,12063898,631,0,3,0,0,1,0,3,4,1,9,6,8,2,0,0,0,1,0,1,0,0,0,0,0,0,0.301386671,0,0,0.063632181,0,0.21985091,0.369593238,0.1013836,0.733511417,0.398105712,0.680590619,0.187306842,0,0,0,0.074682537,0,0.073771441,0,0,0,0,0,0.230275916,0.021210727,0.024894179,0.100462224,0.062435614,0.604069249,0,0.02459048,0,0.320499905,-0.0045788,0.85523,NA,NA,7.282789007,2.779270612,0.47981,0.1367,0.25099,FALSE,0.284740112,1.284245299,-0.38213,0.46029,NA,NA,0.284837103,0.63267409,-0.095092,0.73483,NA,NA,pseudogene,-
ENSG00000259128,DUX4L2,chr4,+,191011860,191013719,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,double_homeobox_4_like_2
ENSG00000158764,ITLN2,chr1,-,160914815,160924589,1151,0,0,0,3,0,0,1,1,0,0,0,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0.097143388,0,0,0.040175478,0.050654503,0,0,0,0.046639083,0,0.06177942,0,0,0,0.123102565,0,0,0.037747273,0,0,0,0.03027666,0.032381129,0.041034188,0,0.02059314,0.015546361,0,0.012582424,0,0.293389359,-0.0045788,0.85523,NA,NA,0.339887283,0.667373667,-0.055659,0.71341,NA,NA,0.802246146,0,0.26581,0.52214,NA,NA,0.866738324,0.377670539,0.13343,0.66428,NA,NA,protein_coding,intelectin_2
ENSG00000165349,SLC7A3,chrX,-,70145432,70150975,2236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017957024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005985675,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.284740112,0,0.061284,0.86913,NA,NA,0,0,NA,NA,NA,NA,protein_coding,solute_carrier_family_7_(cationic_amino_acid_transporter_y+_system)_member_3
ENSG00000197734,C14orf178,chr14,+,78227173,78236085,642,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083616176,0,0,0.10433571,0,0,0,0.072507444,0,0,0,0,0,0,0,0,0,0.03477857,0.027872059,0,0.024169148,0,0.320499905,-0.0045788,0.85523,NA,NA,0.339887283,0,0.0201,0.85127,NA,NA,0,0,NA,NA,NA,NA,0,0.359666024,-0.060676,0.78428,NA,NA,protein_coding,chromosome_14_open_reading_frame_178
ENSG00000183828,NUDT14,chr14,-,105639275,105647660,1042,705,424,437,339,341,272,606,444,434,733,860,649,314,219,257,154,220,228,394,358,381,267,270,210,28.15207155,25.79468828,25.58797574,12.12548995,13.13992314,13.13767616,26.89312547,24.84326296,26.6452057,36.1767862,34.55470983,33.43507556,17.80799131,14.94498719,16.52088874,9.27623508,9.949548676,10.33447216,17.60135607,15.81572511,15.88613182,11.16775728,12.19828282,14.21924546,26.12719805,12.80102975,9.853418638,26.51157852,16.42462241,34.72219053,12.52842852,16.43440433,267.1653612,349.4376567,-0.34546,0.0013794,0.010566,TRUE,690.8022893,521.3162972,0.39848,1.99E-06,9.59E-06,TRUE,283.7623504,557.7054929,-0.97261,2.77E-21,1.84E-20,TRUE,186.7650731,274.4738484,-0.54427,3.91E-05,0.00013756,TRUE,protein_coding,nudix_(nucleoside_diphosphate_linked_moiety_X)-type_motif_14
ENSG00000160339,FCN2,chr9,+,137772654,137779924,1505,0,1,2,10,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0.042120706,0.081080367,0.247645714,0.213432058,0.401293489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030587029,0.028868512,0,0.12511983,0,0,0.287457087,0,0.041067025,0,0,0.04170661,0.019818514,1.277112085,0.604504858,0.022687,0.62168,NA,NA,0,0,NA,NA,NA,NA,9.187905199,1.251561856,1.7614,0.0047609,0.01091,TRUE,0,0,NA,NA,NA,NA,protein_coding,ficolin_(collagen/fibrinogen_domain_containing_lectin)_2_(hucolin)
ENSG00000253600,CTC-340A15.1,chr5,-,164028008,164028458,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,-
ENSG00000198750,GATSL2,chr7,-,74807499,74867509,1264,83,60,80,83,78,65,123,106,87,114,135,96,15,12,18,23,21,32,50,76,79,65,52,40,2.732247127,3.009097935,3.86158079,2.447362692,2.477728371,2.588115478,4.499812423,4.889361816,4.403208448,4.638221717,4.47160273,4.077082413,0.701289265,0.675077018,0.953879319,1.142087837,0.782925864,1.195705084,1.84136785,2.767835776,2.715444449,2.241241764,1.936684706,2.232738663,4.597460896,2.50440218,1.040239595,3.200975284,0.776748534,4.39563562,2.136888378,2.441549358,55.29657027,62.84753248,-0.11226,0.47653,0.7303,FALSE,106.0907659,111.240776,-0.062888,0.71792,0.82988,FALSE,67.34928724,81.7308886,-0.26231,0.25276,0.37444,FALSE,23.92329672,15.75109058,0.49526,0.18154,0.29313,FALSE,protein_coding,GATS_protein-like_2
ENSG00000198752,CDC42BPB,chr14,-,103398716,103523799,6758,3059,1975,2037,6343,5899,4742,4093,3143,2959,3880,4894,3768,1144,977,932,1410,2079,2067,2300,2503,2670,3809,3454,2126,18.83433319,18.52597437,18.39056423,34.98193599,35.04825287,35.31512352,28.00657043,27.11562248,28.01069241,29.52618019,30.3195182,29.93078021,10.00370423,10.28005711,9.237739834,13.09542716,14.49721972,14.44586197,15.84262981,17.04968904,17.16540202,24.5649118,24.06061916,22.19576144,27.71096177,35.11510413,14.01283628,18.58362393,9.840500393,29.92549286,23.60709747,16.68590696,3265.218275,2299.221462,0.4946,8.97E-22,5.68E-20,TRUE,3860.372189,3585.635459,0.10597,0.0077192,0.020778,TRUE,5049.756702,2535.786045,0.99238,1.54E-115,6.12E-114,TRUE,1722.492841,1066.082431,0.69117,1.03E-27,1.31E-26,TRUE,protein_coding,CDC42_binding_protein_kinase_beta_(DMPK-like)
ENSG00000198758,EPS8L3,chr1,-,110292702,110306649,2325,905,660,640,2176,2108,1731,1032,878,808,694,752,630,796,636,675,324,468,536,1505,1591,1629,1570,1591,1022,16.19625409,17.99505277,16.79496987,34.88215043,36.40439469,37.47067167,20.52547011,22.01734481,22.2323551,15.35077269,13.54164429,14.5459779,20.23220032,19.4515095,19.44682999,8.746630841,9.485742149,10.88837335,30.13222269,31.50075933,30.44100822,29.43060021,32.21438729,31.01365234,21.59172334,36.25240559,9.706915447,16.99542558,19.71017994,14.47946496,30.88621328,30.69133008,1469.492391,1455.26838,0.013006,0.82311,0.93306,FALSE,642.8108671,960.9281489,-0.57321,5.96E-14,5.59E-13,TRUE,1793.146575,797.9950044,1.1684,4.28E-68,8.80E-67,TRUE,410.6683523,734.777317,-0.82767,4.35E-19,4.00E-18,TRUE,protein_coding,EPS8-like_3
ENSG00000125703,ATG4C,chr1,+,63249806,63331184,2938,675,449,499,523,539,442,441,303,273,287,362,257,175,146,152,98,137,130,497,459,543,505,480,287,9.559626863,9.687834161,10.36265326,6.634637731,7.366193765,7.571603185,6.941018004,6.012903338,5.944398589,5.023701575,5.158617145,4.695768336,3.51997244,3.53362302,3.465451287,2.093596716,2.197440856,2.089838532,7.874486141,7.19175186,8.029877934,7.491383165,7.691164481,6.892155714,6.299439977,7.19081156,2.126958701,9.870038093,3.506348916,4.959362352,7.358234453,7.698705312,442.4237691,461.4008884,-0.051388,0.57149,0.80145,FALSE,278.1661081,354.489778,-0.34216,0.0026449,0.0078944,TRUE,449.3529214,585.5835719,-0.38002,5.47E-05,0.00015616,TRUE,113.6360333,165.1681172,-0.52347,0.0011101,0.0031777,TRUE,protein_coding,autophagy_related_4C_cysteine_peptidase
ENSG00000243494,CTC-550B14.1,chr19,+,55485185,55485785,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,-
ENSG00000123700,KCNJ2,chr17,+,68164814,68176189,5392,22,29,30,7,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.169770316,0.340941809,0.33946389,0.048385527,0.00744657,0.037335973,0,0,0,0,0.007764735,0,0,0,0,0,0,0,0,0,0,0,0.017461549,0,0,0.031056023,0,0.283392005,0,0.002588245,0.005820516,0,0.638556043,0,0.015091,0.57416,NA,NA,0.265336226,0,0.0201,0.85127,NA,NA,3.56859128,30.89126098,-2.521,2.98E-07,1.03E-06,TRUE,0,0,NA,NA,NA,NA,protein_coding,potassium_inwardly-rectifying_channel_subfamily_J_member_2
ENSG00000031544,NR2E3,chr15,+,72084977,72110600,2102,5,3,1,4,6,3,8,3,6,7,14,17,2,0,0,0,2,1,3,1,0,5,0,0,0.098975169,0.090473354,0.029026154,0.070924225,0.114610578,0.071830007,0.175992292,0.083211227,0.182606236,0.171261229,0.278850766,0.434151735,0.056227696,0,0,0,0.044837945,0.022469244,0.066436412,0.021899847,0,0.10367158,0,0,0.147269919,0.08578827,0.02243573,0.072824892,0.018742565,0.294754577,0.034557193,0.02944542,1.493858497,1.272615212,0.0088917,0.86667,NA,NA,11.8040925,5.934192641,0.47683,0.15471,0.27736,FALSE,3.837059822,3.087959985,0.176,0.78108,0.85367,FALSE,0.85858698,0.63267409,0.062253,0.85636,NA,NA,processed_transcript,nuclear_receptor_subfamily_2_group_E_member_3
ENSG00000091986,CCDC80,chr3,-,112323407,112368377,4664,16,9,12,26,27,15,21,11,15,5,7,5,19,12,5,8,15,32,15,15,16,15,12,14,0.142741547,0.122325251,0.156980214,0.207769657,0.232440279,0.161863931,0.208207863,0.137507862,0.205745234,0.055132183,0.062837083,0.057548869,0.240739894,0.182953977,0.071809097,0.107658962,0.151558792,0.324050434,0.149709839,0.148049354,0.149046694,0.140170022,0.121122648,0.211784645,0.183820319,0.200691289,0.19442273,0.140682337,0.165167656,0.058506045,0.157692438,0.148935296,15.05879519,14.16846079,0.016925,0.9066,0.96675,FALSE,5.207719658,16.42733126,-0.89258,0.0074293,0.020066,TRUE,19.93557107,13.24793529,0.52003,0.2239,0.34019,FALSE,16.54263795,12.34078044,0.31568,0.464,0.60469,FALSE,protein_coding,coiled-coil_domain_containing_80
ENSG00000135956,TMEM127,chr2,-,96916312,96931732,4208,1589,1135,1201,2158,2002,1533,1741,1284,1225,1914,2285,1796,1357,1113,1176,1534,2089,2066,1691,1566,1648,2068,1788,1208,15.7122046,17.09827417,17.41363706,19.11362346,19.10268907,18.33512145,19.13195774,17.79027567,18.62333367,23.39160006,22.73458293,22.9116271,19.05711358,18.8078254,18.71973052,22.88065078,23.39435781,23.18866559,18.70619693,17.13128053,17.01540856,21.41890316,20.00296783,20.25425058,18.51518903,18.85047799,23.15455806,16.74137194,18.8615565,23.01260336,20.55870719,17.61762867,1770.802348,1512.677873,0.22013,0.00029971,0.0028438,TRUE,1848.706711,1491.918381,0.30564,2.80E-08,1.64E-07,TRUE,1688.259443,1422.742139,0.25042,7.93E-05,0.00022281,TRUE,1771.937825,1272.583924,0.47644,7.01E-19,6.38E-18,TRUE,protein_coding,transmembrane_protein_127
ENSG00000249335,CTC-340D7.1,chr5,-,68128412,68257985,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,processed_transcript,-
ENSG00000249337,SNX18P25,chr4,+,49590789,49591546,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,sorting_nexin_18_pseudogene_25
ENSG00000249338,HMGB1P47,chr5,-,50705451,50706039,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,high_mobility_group_box_1_pseudogene_47
ENSG00000236778,INTS6-AS1,chr13,+,52026503,52126500,906,9,7,4,7,11,5,5,3,4,2,4,2,8,2,5,9,8,11,1,4,6,6,2,5,0.413336037,0.489781062,0.269372965,0.287963311,0.487495546,0.277753266,0.255198537,0.193057395,0.282441728,0.11352605,0.184845257,0.118502395,0.521812881,0.156971551,0.369666256,0.623495116,0.41611197,0.573436931,0.051379447,0.203238319,0.287729213,0.288632663,0.103921271,0.389373851,0.243565887,0.351070708,0.537681339,0.390830021,0.349483562,0.138957901,0.260642595,0.180782326,4.840430327,3.325298054,0.045639,0.62271,NA,NA,2.401491335,4.226724401,-0.22949,0.45019,0.61698,FALSE,6.768978277,7.149086897,-0.055764,0.92078,0.94895,FALSE,8.859719039,5.08436756,0.48431,0.30607,0.44299,FALSE,processed_transcript,INTS6_antisense_RNA_1
ENSG00000130822,PNCK,chrX,-,152935185,152954465,2143,9,3,2,12,6,10,2,4,0,3,5,2,15,4,2,12,0,7,3,2,0,3,0,0,0.174746827,0.088742412,0.056941649,0.208701895,0.112417842,0.234852505,0.043156299,0.108825634,0,0.071993421,0.097684206,0.050099473,0.413639585,0.132726295,0.06251379,0.351461549,0,0.154275528,0.065165347,0.042961716,0,0.061012877,0,0,0.050660644,0.18532408,0.168579026,0.106810296,0.20295989,0.073259033,0.020337626,0.036042354,0.896315098,1.58373071,-0.019174,0.7122,NA,NA,2.997013493,2.074328127,0.11627,0.67594,0.80064,FALSE,8.447283992,4.613279743,0.58897,0.30893,0.43831,FALSE,6.559698353,6.975069878,-0.070457,0.88541,0.93089,FALSE,protein_coding,pregnancy_up-regulated_non-ubiquitously_expressed_CaM_kinase
ENSG00000270169,CTC-1337H24.2,chr11,-,67229181,67229791,611,0,0,0,0,0,1,1,0,3,3,4,0,6,3,0,3,3,3,0,0,4,2,0,0,0,0,0,0,0,0.082371345,0.075682447,0,0.314106636,0.252507203,0.274091331,0,0.580313997,0.349139669,0,0.308175982,0.23138141,0.23190025,0,0,0.284432806,0.142662953,0,0,0.129929694,0.027457115,0.257152547,0,0.309817889,0.175532845,0.047554318,0.094810935,0.597543399,1.173557437,-0.015722,0.71098,NA,NA,2.0519027,1.519660916,0.074119,0.75838,0.8598,FALSE,0.352985873,0,0.061284,0.86913,NA,NA,2.855576864,3.031033886,-0.044924,0.92538,0.95404,FALSE,lincRNA,-
ENSG00000110711,AIP,chr11,+,67250512,67258574,1221,1943,1362,1261,1979,1967,1484,1945,1439,1362,1854,2139,1712,2348,1834,2008,1702,2332,2333,1664,1454,1625,1512,1325,978,66.21343158,70.71207636,63.01176359,60.40841587,64.68370099,61.1695949,73.66145866,68.71293751,71.36060288,78.08862819,73.34519013,75.26852882,113.6411015,106.8077628,110.158001,87.49085003,90.00389438,90.24439679,63.43884738,54.81791875,57.82273191,53.97076218,51.08611393,56.51297449,71.24499968,62.08723725,89.2463804,66.64575718,110.2022885,75.56744905,53.85661686,58.69316602,1346.034331,1462.431485,-0.11585,0.087008,0.26589,FALSE,1761.605934,1665.751092,0.078193,0.16111,0.28657,FALSE,1613.129878,1643.172908,-0.025267,0.68499,0.7825,FALSE,1981.815276,2157.616527,-0.12216,0.01305,0.030386,TRUE,protein_coding,aryl_hydrocarbon_receptor_interacting_protein
